timepoint,period,day,hour_of_day,day_weight,period_discount_factor,min_gen_req,spin_req,upward_lf_req,downward_lf_req,upward_reg_req,downward_reg_req,min_local_gen_dual_$,total_fr_dual_$,partial_fr_dual_$,spin_dual_$,upward_lf_dual_$,upward_reg_dual_$,downward_reg_dual_$,max_downward_lf_dual_$,var_renw_down_lf_limit_dual_$,var_renw_down_lf_availability_dual_$,max_variable_upward_lf_dual_$,available_variable_upward_lf_dual_$,upward_reg_violation_mw,downward_reg_violation_mw,upward_lf_reserve_violation_mw,downward_lf_reserve_violation_mw,spin_violation_mw
20200101,2020,1,0,14.2498665899213,1.47619047619048,0,683.30,982.11,984.02,227.77,227.77,,0,0,0,7.51,7.51,-6.39,-6.39,0,0,0,-7.51,0,0,0,0,0
20200102,2020,1,1,14.2498665899213,1.47619047619048,0,642.36,982.11,984.02,214.12,214.12,,0,0,0,7.51,7.51,-6.39,-6.39,0,0,0,-7.51,0,0,0,0,0
20200103,2020,1,2,14.2498665899213,1.47619047619048,0,613.21,982.11,984.02,204.40,204.40,,0,0,0,7.51,7.51,-6.39,-6.39,0,0,0,-7.51,0,0,0,0,0
20200104,2020,1,3,14.2498665899213,1.47619047619048,0,596.59,982.11,984.02,198.86,198.86,,0,0,0,7.51,7.51,-6.39,-6.39,0,0,0,-7.51,0,0,0,0,0
20200105,2020,1,4,14.2498665899213,1.47619047619048,0,592.83,982.11,984.02,197.61,197.61,,0,0,0,7.51,7.51,-6.39,-6.39,0,0,0,-7.51,0,0,0,0,0
20200106,2020,1,5,14.2498665899213,1.47619047619048,0,601.46,982.11,984.02,200.49,200.49,,0,0,0,7.51,7.51,-6.39,-6.39,0,0,0,-7.51,0,0,0,0,0
20200107,2020,1,6,14.2498665899213,1.47619047619048,0,616.09,1011.19,1724.25,205.36,205.36,,0,0,0,7.51,7.51,-6.39,-6.39,0,0,0,-7.51,0,0,0,0,0
20200108,2020,1,7,14.2498665899213,1.47619047619048,0,617.40,2138.78,2702.23,205.80,205.80,,0.30,0,0.30,7.81,7.81,-6.09,-6.09,0,0,0,-7.81,0,0,0,0,0
20200109,2020,1,8,14.2498665899213,1.47619047619048,0,638.62,3152.88,2839.47,212.87,212.87,,11.60,0.28,11.60,19.40,19.40,0,0,0,0,0,-19.40,0,0,0,0,0
20200110,2020,1,9,14.2498665899213,1.47619047619048,0,661.32,2442.49,2301.11,220.44,220.44,,0,0,0,7.51,7.51,0,0,0,0,0,-7.51,0,0,0,0,0
20200111,2020,1,10,14.2498665899213,1.47619047619048,0,676.59,2071.24,2089.36,225.53,225.53,,0,0,0,7.51,7.51,0,0,0,0,0,-7.51,0,0,0,0,0
20200112,2020,1,11,14.2498665899213,1.47619047619048,0,682.13,2042.55,1961.81,227.38,227.38,,0,0,0,7.51,7.51,0.79,0,0,0,0,-7.51,0,0,0,0,0
20200113,2020,1,12,14.2498665899213,1.47619047619048,0,682.49,2051.77,1940.32,227.50,227.50,,0,0,0,7.51,7.51,0.79,0,0,0,0,-7.51,0,0,0,0,0
20200114,2020,1,13,14.2498665899213,1.47619047619048,0,676.68,2065.84,2086.45,225.56,225.56,,0,0,0,7.51,7.51,0.79,0,0,0,0,-7.51,0,0,0,0,0
20200115,2020,1,14,14.2498665899213,1.47619047619048,0,670.10,2353.36,2264.78,223.37,223.37,,0,0,0,7.51,7.51,0,0,0,0,0,-7.51,0,0,0,0,0
20200116,2020,1,15,14.2498665899213,1.47619047619048,0,667.76,3076.08,2737.88,222.59,222.59,,1.35,0.28,1.35,9.15,9.15,0,0,0,0,0,-9.15,0,0,0,0,0
20200117,2020,1,16,14.2498665899213,1.47619047619048,0,692.09,2306.29,2804.08,230.70,230.70,,0.30,0,0.30,7.81,7.81,-6.09,-6.09,0,0,0,-7.81,0,0,0,0,0
20200118,2020,1,17,14.2498665899213,1.47619047619048,0,815.10,1010.62,1723.38,271.70,271.70,,14.03,0,14.03,16.28,21.54,-6.39,-6.39,0,0,0,-16.28,0,0,0,0,0
20200119,2020,1,18,14.2498665899213,1.47619047619048,0,842.43,1169.82,1171.27,280.81,280.81,,47.43,0,47.43,49.69,54.95,-6.39,-6.39,0,0,0,-49.69,0,0,0,0,0
20200120,2020,1,19,14.2498665899213,1.47619047619048,0,831.02,1240.98,1242.35,277.01,277.01,,11.77,0,11.77,19.28,19.28,-6.39,-6.39,0,0,0,-19.28,0,0,0,0,0
20200121,2020,1,20,14.2498665899213,1.47619047619048,0,815.02,1186.87,1188.29,271.67,271.67,,11.77,0,11.77,19.28,19.28,-6.39,-6.39,0,0,0,-19.28,0,0,0,0,0
20200122,2020,1,21,14.2498665899213,1.47619047619048,0,793.46,1166.20,1167.65,264.49,264.49,,5.29,0,5.29,12.80,12.80,-6.39,-6.39,0,0,0,-12.80,0,0,0,0,0
20200123,2020,1,22,14.2498665899213,1.47619047619048,0,735.50,1115.90,1117.45,245.17,245.17,,0,0,0,7.51,7.51,-6.39,-6.39,0,0,0,-7.51,0,0,0,0,0
20200124,2020,1,23,14.2498665899213,1.47619047619048,0,670.10,1002.23,1004.06,223.37,223.37,,0,0,0,7.51,7.51,-6.39,-6.39,0,0,0,-7.51,0,0,0,0,0
20200201,2020,2,0,5.90752557717969,1.47619047619048,0,626.61,982.11,984.02,208.87,208.87,,0,0,0,7.69,7.69,-6.68,-6.68,0,0,0,-7.69,0,0,0,0,0
20200202,2020,2,1,5.90752557717969,1.47619047619048,0,599.53,982.11,984.02,199.84,199.84,,0,0,0,7.69,7.69,-6.68,-6.68,0,0,0,-7.69,0,0,0,0,0
20200203,2020,2,2,5.90752557717969,1.47619047619048,0,585.78,982.11,984.02,195.26,195.26,,0,0,0,7.69,7.69,-6.68,-6.68,0,0,0,-7.69,0,0,0,0,0
20200204,2020,2,3,5.90752557717969,1.47619047619048,0,581.80,982.11,984.02,193.93,193.93,,0,0,0,7.69,7.69,-6.68,-6.68,0,0,0,-7.69,0,0,0,0,0
20200205,2020,2,4,5.90752557717969,1.47619047619048,0,597.76,982.11,984.02,199.25,199.25,,0,0,0,7.69,7.69,-6.68,-6.68,0,0,0,-7.69,0,0,0,0,0
20200206,2020,2,5,5.90752557717969,1.47619047619048,0,647.68,982.11,984.02,215.89,215.89,,0,0,0,7.69,7.69,-6.68,-6.68,0,0,0,-7.69,0,0,0,0,0
20200207,2020,2,6,5.90752557717969,1.47619047619048,0,721.89,1011.14,1724.17,240.63,240.63,,0,0,0,7.69,7.69,-6.82,-6.82,0,0,0,-7.69,0,0,0,0,0
20200208,2020,2,7,5.90752557717969,1.47619047619048,0,763.17,2018.66,2626.15,254.39,254.39,,0,0,0,7.69,7.69,-6.53,-6.53,0,0,0,-7.69,0,0,0,0,0
20200209,2020,2,8,5.90752557717969,1.47619047619048,0,797.10,3235.07,2971.69,265.70,265.70,,0,0,0,7.69,7.69,-6.23,-6.23,0,0,0,-7.69,0,0,0,0,0
20200210,2020,2,9,5.90752557717969,1.47619047619048,0,817.68,2560.83,2475.49,272.56,272.56,,0,0,0,7.69,7.69,-5.32,-5.32,0,0,0,-7.69,0,0,0,0,0
20200211,2020,2,10,5.90752557717969,1.47619047619048,0,833.84,2141.02,2189.77,277.95,277.95,,0,0,0,7.69,7.69,-5.32,-5.32,0,0,0,-7.69,0,0,0,0,0
20200212,2020,2,11,5.90752557717969,1.47619047619048,0,834.21,2184.00,2025.92,278.07,278.07,,0,0,0,7.69,7.69,-6.23,-6.23,0,0,0,-7.69,0,0,0,0,0
20200213,2020,2,12,5.90752557717969,1.47619047619048,0,827.01,2206.12,2050.08,275.67,275.67,,0,0,0,7.69,7.69,-6.23,-6.23,0,0,0,-7.69,0,0,0,0,0
20200214,2020,2,13,5.90752557717969,1.47619047619048,0,820.92,2159.32,2192.87,273.64,273.64,,0,0,0,7.69,7.69,-5.32,-5.32,0,0,0,-7.69,0,0,0,0,0
20200215,2020,2,14,5.90752557717969,1.47619047619048,0,817.98,2336.80,2357.58,272.66,272.66,,0,0,0,7.69,7.69,-6.23,-6.23,0,0,0,-7.69,0,0,0,0,0
20200216,2020,2,15,5.90752557717969,1.47619047619048,0,808.48,3053.00,2761.86,269.49,269.49,,0,0,0,7.69,7.69,-6.23,-6.23,0,0,0,-7.69,0,0,0,0,0
20200217,2020,2,16,5.90752557717969,1.47619047619048,0,813.47,2250.63,2782.04,271.16,271.16,,0.14,0,0.14,7.82,7.82,-6.53,-6.53,0,0,0,-7.82,0,0,0,0,0
20200218,2020,2,17,5.90752557717969,1.47619047619048,0,919.58,1176.83,1805.96,306.53,306.53,,5.62,0,5.62,13.30,13.30,-7.43,-7.43,0,0,0,-13.30,0,0,0,0,0
20200219,2020,2,18,5.90752557717969,1.47619047619048,0,936.99,1515.81,1516.97,312.33,312.33,,50.33,0,50.33,58.01,58.01,-7.43,-7.43,0,0,0,-58.01,0,0,0,0,0
20200220,2020,2,19,5.90752557717969,1.47619047619048,0,917.99,1558.54,1559.67,306.00,306.00,,5.74,0,5.74,13.43,13.43,-7.43,-7.43,0,0,0,-13.43,0,0,0,0,0
20200221,2020,2,20,5.90752557717969,1.47619047619048,0,891.21,1506.78,1507.94,297.07,297.07,,5.74,0,5.74,13.43,13.43,-7.43,-7.43,0,0,0,-13.43,0,0,0,0,0
20200222,2020,2,21,5.90752557717969,1.47619047619048,0,856.06,1404.77,1406.00,285.35,285.35,,0,0,0,7.69,7.69,-6.94,-6.94,0,0,0,-7.69,0,0,0,0,0
20200223,2020,2,22,5.90752557717969,1.47619047619048,0,787.90,1188.88,1190.30,262.63,262.63,,0,0,0,7.69,7.69,-6.82,-6.82,0,0,0,-7.69,0,0,0,0,0
20200224,2020,2,23,5.90752557717969,1.47619047619048,0,718.22,1096.68,1098.26,239.41,239.41,,0,0,0,7.69,7.69,-6.82,-6.82,0,0,0,-7.69,0,0,0,0,0
20200301,2020,3,0,28.0221528838783,1.47619047619048,0,637.51,982.11,984.02,212.50,212.50,,0,0,0,7.58,7.58,-6.16,-6.16,0,0,0,-7.58,0,0,0,0,0
20200302,2020,3,1,28.0221528838783,1.47619047619048,0,610.40,982.11,984.02,203.47,203.47,,0,0,0,7.58,7.58,-6.16,-6.16,0,0,0,-7.58,0,0,0,0,0
20200303,2020,3,2,28.0221528838783,1.47619047619048,0,595.62,982.11,984.02,198.54,198.54,,0,0,0,7.58,7.58,-6.16,-6.16,0,0,0,-7.58,0,0,0,0,0
20200304,2020,3,3,28.0221528838783,1.47619047619048,0,593.29,982.11,984.02,197.76,197.76,,0,0,0,7.58,7.58,-6.16,-6.16,0,0,0,-7.58,0,0,0,0,0
20200305,2020,3,4,28.0221528838783,1.47619047619048,0,612.52,982.11,984.02,204.17,204.17,,0,0,0,7.58,7.58,-6.46,-6.46,0,0,0,-7.58,0,0,0,0,0
20200306,2020,3,5,28.0221528838783,1.47619047619048,0,661.39,982.11,984.02,220.46,220.46,,0,0,0,7.58,7.58,-7.58,-7.58,0,0,0,-7.58,0,0,0,0,0
20200307,2020,3,6,28.0221528838783,1.47619047619048,0,736.32,1031.12,1751.49,245.44,245.44,,0,0,0,7.58,7.58,-7.32,-7.32,0,0,0,-7.58,0,0,0,0,0
20200308,2020,3,7,28.0221528838783,1.47619047619048,0,782.03,2358.77,2835.96,260.68,260.68,,0.24,0,0.24,7.84,7.84,-6.16,-6.16,0,0,0,-7.84,0,0,0,0,0
20200309,2020,3,8,28.0221528838783,1.47619047619048,0,817.62,3188.02,2879.90,272.54,272.54,,1.44,0,1.44,9.04,9.04,-6.16,-6.16,0,0,0,-9.04,0,0,0,0,0
20200310,2020,3,9,28.0221528838783,1.47619047619048,0,840.30,2486.76,2380.60,280.10,280.10,,0,0,0,7.60,7.60,-5.49,-5.49,0,0,0,-7.60,0,0,0,0,0
20200311,2020,3,10,28.0221528838783,1.47619047619048,0,846.74,2187.84,2224.49,282.25,282.25,,0,0,0,7.58,7.58,-4.30,-4.30,0,0,0,-7.58,0,0,0,0,0
20200312,2020,3,11,28.0221528838783,1.47619047619048,0,844.95,2243.75,2013.58,281.65,281.65,,0,0,0,7.58,7.58,-6.16,-6.16,0,0,0,-7.58,0,0,0,0,0
20200313,2020,3,12,28.0221528838783,1.47619047619048,0,839.41,2268.13,2099.56,279.80,279.80,,0,0,0,7.58,7.58,-6.16,-6.16,0,0,0,-7.58,0,0,0,0,0
20200314,2020,3,13,28.0221528838783,1.47619047619048,0,836.25,2217.40,2204.11,278.75,278.75,,0,0,0,7.58,7.58,-5.51,-5.51,0,0,0,-7.58,0,0,0,0,0
20200315,2020,3,14,28.0221528838783,1.47619047619048,0,825.20,2300.77,2356.90,275.07,275.07,,0,0,0,7.58,7.58,-4.42,-4.42,0,0,0,-7.58,0,0,0,0,0
20200316,2020,3,15,28.0221528838783,1.47619047619048,0,817.64,2909.84,2675.90,272.55,272.55,,0,0,0,7.60,7.60,-4.37,-4.37,0,0,0,-7.60,0,0,0,0,0
20200317,2020,3,16,28.0221528838783,1.47619047619048,0,821.30,2952.43,3119.33,273.77,273.77,,1.45,0,1.45,9.05,9.05,-6.16,-6.16,0,0,0,-9.05,0,0,0,0,0
20200318,2020,3,17,28.0221528838783,1.47619047619048,0,880.77,1255.21,1917.15,293.59,293.59,,2.19,0,2.19,9.79,9.79,-6.46,-6.46,0,0,0,-9.79,0,0,0,0,0
20200319,2020,3,18,28.0221528838783,1.47619047619048,0,941.59,1393.59,1394.83,313.86,313.86,,58.07,0,58.07,59.20,65.65,-7.58,-7.58,0,0,0,-59.20,0,0,0,0,0
20200320,2020,3,19,28.0221528838783,1.47619047619048,0,928.58,1569.51,1570.64,309.53,309.53,,2.55,0,2.55,9.32,10.15,-7.58,-7.58,0,0,0,-9.32,0,0,0,0,0
20200321,2020,3,20,28.0221528838783,1.47619047619048,0,904.03,1535.69,1536.84,301.34,301.34,,11.96,0,11.96,19.56,19.56,-7.54,-7.54,0,0,0,-19.56,0,0,0,0,0
20200322,2020,3,21,28.0221528838783,1.47619047619048,0,869.70,1444.30,1445.50,289.90,289.90,,4.31,0,4.31,11.91,11.91,-7.54,-7.54,0,0,0,-11.91,0,0,0,0,0
20200323,2020,3,22,28.0221528838783,1.47619047619048,0,796.94,1243.90,1245.26,265.65,265.65,,0,0,0,7.58,7.58,-7.54,-7.54,0,0,0,-7.58,0,0,0,0,0
20200324,2020,3,23,28.0221528838783,1.47619047619048,0,720.93,1109.13,1110.68,240.31,240.31,,0,0,0,7.58,7.58,-7.54,-7.54,0,0,0,-7.58,0,0,0,0,0
20200401,2020,4,0,14.341145931673,1.47619047619048,0,666.64,982.11,984.02,222.21,222.21,,0,0,0,7.05,7.05,-6.98,-6.98,0,0,0,-7.05,0,0,0,0,0
20200402,2020,4,1,14.341145931673,1.47619047619048,0,636.39,982.11,984.02,212.13,212.13,,0,0,0,7.05,7.05,-6.97,-6.97,0,0,0,-7.05,0,0,0,0,0
20200403,2020,4,2,14.341145931673,1.47619047619048,0,622.63,982.11,984.02,207.54,207.54,,0,0,0,7.05,7.05,-6.97,-6.97,0,0,0,-7.05,0,0,0,0,0
20200404,2020,4,3,14.341145931673,1.47619047619048,0,613.72,982.11,984.02,204.57,204.57,,0,0,0,7.05,7.05,-6.98,-6.98,0,0,0,-7.05,0,0,0,0,0
20200405,2020,4,4,14.341145931673,1.47619047619048,0,627.24,982.11,984.02,209.08,209.08,,0,0,0,7.05,7.05,-6.98,-6.98,0,0,0,-7.05,0,0,0,0,0
20200406,2020,4,5,14.341145931673,1.47619047619048,0,680.59,982.11,984.02,226.86,226.86,,0,0,0,7.05,7.05,-6.98,-6.98,0,0,0,-7.05,0,0,0,0,0
20200407,2020,4,6,14.341145931673,1.47619047619048,0,752.06,1165.34,1877.92,250.69,250.69,,0,0,0,7.10,7.10,-6.98,-6.98,0,0,0,-7.10,0,0,0,0,0
20200408,2020,4,7,14.341145931673,1.47619047619048,0,799.93,2674.81,2986.16,266.64,266.64,,0,0,0.79,7.89,7.89,-6.04,-6.04,0,0,0,-7.89,0,0,0,0,0
20200409,2020,4,8,14.341145931673,1.47619047619048,0,824.07,3082.22,2721.61,274.69,274.69,,0,0,0.88,7.98,7.98,-6.04,-6.04,0,0,0,-7.98,0,0,0,0,0
20200410,2020,4,9,14.341145931673,1.47619047619048,0,847.12,2464.92,2284.66,282.37,282.37,,0,0,0,7.10,7.10,-5.75,-5.75,0,0,0,-7.10,0,0,0,0,0
20200411,2020,4,10,14.341145931673,1.47619047619048,0,874.53,2173.11,2141.61,291.51,291.51,,0,0,0,7.05,7.05,-5.75,-5.75,0,0,0,-7.05,0,0,0,0,0
20200412,2020,4,11,14.341145931673,1.47619047619048,0,891.68,2242.50,2116.39,297.23,297.23,,0,0,0,7.05,7.05,-5.75,-5.75,0,0,0,-7.05,0,0,0,0,0
20200413,2020,4,12,14.341145931673,1.47619047619048,0,894.13,2283.87,2229.47,298.04,298.04,,0,0,0,7.05,7.05,-5.75,-5.75,0,0,0,-7.05,0,0,0,0,0
20200414,2020,4,13,14.341145931673,1.47619047619048,0,907.27,2322.22,2289.82,302.42,302.42,,0,0,0,7.05,7.05,-5.75,-5.75,0,0,0,-7.05,0,0,0,0,0
20200415,2020,4,14,14.341145931673,1.47619047619048,0,905.49,2519.35,2433.24,301.83,301.83,,0,0,0,7.10,7.10,-5.75,-5.75,0,0,0,-7.10,0,0,0,0,0
20200416,2020,4,15,14.341145931673,1.47619047619048,0,884.14,2939.07,2650.54,294.71,294.71,,0,0,0,7.10,7.10,-5.75,-5.75,0,0,0,-7.10,0,0,0,0,0
20200417,2020,4,16,14.341145931673,1.47619047619048,0,870.72,3299.86,3123.48,290.24,290.24,,0,0,1.97,9.07,9.07,-5.75,-5.75,0,0,0,-9.07,0,0,0,0,0
20200418,2020,4,17,14.341145931673,1.47619047619048,0,876.73,2181.04,2669.57,292.24,292.24,,0.82,0,0.82,7.92,7.92,-6.04,-6.04,0,0,0,-7.92,0,0,0,0,0
20200419,2020,4,18,14.341145931673,1.47619047619048,0,946.05,1390.12,1960.10,315.35,315.35,,9.45,0,9.45,16.56,16.56,-6.98,-6.98,0,0,0,-16.56,0,0,0,0,0
20200420,2020,4,19,14.341145931673,1.47619047619048,0,944.41,1577.81,1578.94,314.80,314.80,,45.43,0,45.43,52.54,52.54,-7.03,-7.03,0,0,0,-52.54,0,0,0,0,0
20200421,2020,4,20,14.341145931673,1.47619047619048,0,924.88,1562.38,1563.51,308.29,308.29,,9.45,0,9.45,16.56,16.56,-7.03,-7.03,0,0,0,-16.56,0,0,0,0,0
20200422,2020,4,21,14.341145931673,1.47619047619048,0,865.89,1465.90,1467.09,288.63,288.63,,0.70,0,0.70,7.80,7.80,-7.02,-7.02,0,0,0,-7.80,0,0,0,0,0
20200423,2020,4,22,14.341145931673,1.47619047619048,0,792.90,1228.44,1229.82,264.30,264.30,,0.62,0,0.62,7.72,7.72,-7.03,-7.03,0,0,0,-7.72,0,0,0,0,0
20200424,2020,4,23,14.341145931673,1.47619047619048,0,719.36,1103.65,1105.22,239.79,239.79,,0,0,0,7.05,7.05,-6.98,-6.98,0,0,0,-7.05,0,0,0,0,0
20200501,2020,5,0,6.69944357053316,1.47619047619048,0,648.52,982.11,984.02,216.17,216.17,,0,0,0,7.12,7.12,-6.82,-6.82,0,0,0,-7.12,0,0,0,0,0
20200502,2020,5,1,6.69944357053316,1.47619047619048,0,628.28,982.11,984.02,209.43,209.43,,0,0,0,7.12,7.12,-6.82,-6.82,0,0,0,-7.12,0,0,0,0,0
20200503,2020,5,2,6.69944357053316,1.47619047619048,0,620.42,982.11,984.02,206.81,206.81,,0,0,0,7.12,7.12,-6.82,-6.82,0,0,0,-7.12,0,0,0,0,0
20200504,2020,5,3,6.69944357053316,1.47619047619048,0,627.53,982.11,984.02,209.18,209.18,,0,0,0,7.12,7.12,-6.82,-6.82,0,0,0,-7.12,0,0,0,0,0
20200505,2020,5,4,6.69944357053316,1.47619047619048,0,674.38,982.11,984.02,224.79,224.79,,0,0,0,7.12,7.12,-6.82,-6.82,0,0,0,-7.12,0,0,0,0,0
20200506,2020,5,5,6.69944357053316,1.47619047619048,0,766.70,1010.61,1723.33,255.57,255.57,,0,0,0,7.62,7.62,-6.82,-6.82,0,0,0,-7.62,0,0,0,0,0
20200507,2020,5,6,6.69944357053316,1.47619047619048,0,826.36,1204.77,1907.27,275.45,275.45,,1.23,0,1.23,8.85,8.85,-6.82,-6.82,0,0,0,-8.85,0,0,0,0,0
20200508,2020,5,7,6.69944357053316,1.47619047619048,0,847.35,2328.05,2830.16,282.45,282.45,,0.82,0,0.82,8.44,8.44,-6.18,-6.18,0,0,0,-8.44,0,0,0,0,0
20200509,2020,5,8,6.69944357053316,1.47619047619048,0,867.48,3288.07,3109.72,289.16,289.16,,0.82,0,0.82,8.44,8.44,-6.18,-6.18,0,0,0,-8.44,0,0,0,0,0
20200510,2020,5,9,6.69944357053316,1.47619047619048,0,884.04,3122.84,2847.92,294.68,294.68,,0.14,0,0.14,7.76,7.76,-6.18,-6.18,0,0,0,-7.76,0,0,0,0,0
20200511,2020,5,10,6.69944357053316,1.47619047619048,0,886.50,2883.77,2729.01,295.50,295.50,,0.14,0,0.14,7.76,7.76,-6.18,-6.18,0,0,0,-7.76,0,0,0,0,0
20200512,2020,5,11,6.69944357053316,1.47619047619048,0,883.78,2583.54,2572.95,294.59,294.59,,0.14,0,0.14,7.76,7.76,-6.18,-6.18,0,0,0,-7.76,0,0,0,0,0
20200513,2020,5,12,6.69944357053316,1.47619047619048,0,880.02,2571.02,2536.67,293.34,293.34,,0.14,0,0.14,7.76,7.76,-6.18,-6.18,0,0,0,-7.76,0,0,0,0,0
20200514,2020,5,13,6.69944357053316,1.47619047619048,0,870.05,2700.20,2594.06,290.02,290.02,,0.14,0,0.14,7.76,7.76,-6.18,-6.18,0,0,0,-7.76,0,0,0,0,0
20200515,2020,5,14,6.69944357053316,1.47619047619048,0,859.32,2825.47,2636.25,286.44,286.44,,0.14,0,0.14,7.76,7.76,-6.18,-6.18,0,0,0,-7.76,0,0,0,0,0
20200516,2020,5,15,6.69944357053316,1.47619047619048,0,849.43,3179.77,2869.51,283.14,283.14,,0.14,0,0.14,7.76,7.76,-6.18,-6.18,0,0,0,-7.76,0,0,0,0,0
20200517,2020,5,16,6.69944357053316,1.47619047619048,0,846.11,3226.57,3173.06,282.04,282.04,,0.14,0,0.14,7.76,7.76,-6.18,-6.18,0,0,0,-7.76,0,0,0,0,0
20200518,2020,5,17,6.69944357053316,1.47619047619048,0,856.74,1780.89,2388.98,285.58,285.58,,0,0,0,7.62,7.62,-6.48,-6.48,0,0,0,-7.62,0,0,0,0,0
20200519,2020,5,18,6.69944357053316,1.47619047619048,0,906.99,1318.10,1910.66,302.33,302.33,,51.37,0,51.37,59.00,59.00,-6.98,-6.98,0,0,0,-59.00,0,0,0,0,0
20200520,2020,5,19,6.69944357053316,1.47619047619048,0,914.87,1473.43,1474.61,304.96,304.96,,1.34,0,1.34,8.96,8.96,-6.98,-6.98,0,0,0,-8.96,0,0,0,0,0
20200521,2020,5,20,6.69944357053316,1.47619047619048,0,875.32,1482.47,1483.65,291.77,291.77,,0.17,0,0.17,7.80,7.80,-6.82,-6.82,0,0,0,-7.80,0,0,0,0,0
20200522,2020,5,21,6.69944357053316,1.47619047619048,0,806.04,1289.41,1290.73,268.68,268.68,,0,0,0,7.12,7.12,-6.82,-6.82,0,0,0,-7.12,0,0,0,0,0
20200523,2020,5,22,6.69944357053316,1.47619047619048,0,728.50,1131.83,1133.34,242.83,242.83,,0,0,0,7.12,7.12,-6.82,-6.82,0,0,0,-7.12,0,0,0,0,0
20200524,2020,5,23,6.69944357053316,1.47619047619048,0,679.42,986.55,988.44,226.47,226.47,,0,0,0,7.12,7.12,-6.82,-6.82,0,0,0,-7.12,0,0,0,0,0
20200601,2020,6,0,0.495311596114082,1.47619047619048,0,618.54,982.11,984.02,206.18,206.18,,0,0,0,6.97,6.97,-6.91,-6.91,0,0,0,-6.97,0,0,0,0,0
20200602,2020,6,1,0.495311596114082,1.47619047619048,0,601.77,982.11,984.02,200.59,200.59,,0,0,0,6.97,6.97,-6.42,-6.42,0,0,0,-6.97,0,0,0,0,0
20200603,2020,6,2,0.495311596114082,1.47619047619048,0,597.18,982.11,984.02,199.06,199.06,,0,0,0,6.97,6.97,-6.42,-6.42,0,0,0,-6.97,0,0,0,0,0
20200604,2020,6,3,0.495311596114082,1.47619047619048,0,612.39,982.11,984.02,204.13,204.13,,0,0,0,7.23,7.23,-6.97,-6.97,0,0,0,-7.23,0,0,0,0,0
20200605,2020,6,4,0.495311596114082,1.47619047619048,0,656.40,982.11,984.02,218.80,218.80,,0,0,0,7.50,7.50,-6.97,-6.97,0,0,0,-7.50,0,0,0,0,0
20200606,2020,6,5,0.495311596114082,1.47619047619048,0,736.49,1019.86,1736.86,245.50,245.50,,0,0,0,7.50,7.50,-6.97,-6.97,0,0,0,-7.50,0,0,0,0,0
20200607,2020,6,6,0.495311596114082,1.47619047619048,0,789.62,2017.60,2467.24,263.21,263.21,,0.75,0,0.75,8.24,8.24,-6.07,-6.07,0,0,0,-8.24,0,0,0,0,0
20200608,2020,6,7,0.495311596114082,1.47619047619048,0,828.16,2873.61,3006.72,276.05,276.05,,2.02,0,2.02,9.52,9.52,-6.07,-6.07,0,0,0,-9.52,0,0,0,0,0
20200609,2020,6,8,0.495311596114082,1.47619047619048,0,852.41,3044.87,2662.16,284.14,284.14,,0.08,0,0.08,7.58,7.58,-6.07,-6.07,0,0,0,-7.58,0,0,0,0,0
20200610,2020,6,9,0.495311596114082,1.47619047619048,0,874.80,2532.64,2349.80,291.60,291.60,,0,0,0,7.50,7.50,-0.22,-0.22,0,0,0,-7.50,0,0,0,0,0
20200611,2020,6,10,0.495311596114082,1.47619047619048,0,883.47,2268.90,2213.22,294.49,294.49,,0,0,0,6.97,6.97,0,0,0,0,0,-6.97,0,0,0,0,0
20200612,2020,6,11,0.495311596114082,1.47619047619048,0,890.46,2268.34,2175.96,296.82,296.82,,0,0,0,6.97,6.97,0,0,0,0,0,-6.97,0,0,0,0,0
20200613,2020,6,12,0.495311596114082,1.47619047619048,0,898.57,2284.22,2218.96,299.52,299.52,,0,0,0,6.97,6.97,0,0,0,0,0,-6.97,0,0,0,0,0
20200614,2020,6,13,0.495311596114082,1.47619047619048,0,898.75,2323.35,2277.20,299.58,299.58,,0,0,0,6.97,6.97,0,0,0,0,0,-6.97,0,0,0,0,0
20200615,2020,6,14,0.495311596114082,1.47619047619048,0,892.42,2583.57,2448.96,297.47,297.47,,0,0,0,7.50,7.50,-1.77,-1.77,0,0,0,-7.50,0,0,0,0,0
20200616,2020,6,15,0.495311596114082,1.47619047619048,0,871.77,3007.02,2685.93,290.59,290.59,,2.67,0,2.67,10.16,10.16,0,0,0,0,0,-10.16,0,0,0,0,0
20200617,2020,6,16,0.495311596114082,1.47619047619048,0,855.72,3268.47,3066.31,285.24,285.24,,8.83,0,8.83,16.33,16.33,0,0,0,0,0,-16.33,0,0,0,0,0
20200618,2020,6,17,0.495311596114082,1.47619047619048,0,847.71,2343.52,2809.83,282.57,282.57,,1.50,0,1.50,8.99,8.99,-6.07,-6.07,0,0,0,-8.99,0,0,0,0,0
20200619,2020,6,18,0.495311596114082,1.47619047619048,0,895.66,1312.67,1929.59,298.55,298.55,,10.01,0,10.01,16.98,16.98,-6.37,-6.37,0,0,0,-16.98,0,0,0,0,0
20200620,2020,6,19,0.495311596114082,1.47619047619048,0,919.57,1439.63,1440.84,306.52,306.52,,44.33,0,44.33,47.62,51.31,-6.97,-6.97,0,0,0,-47.62,0,0,0,0,0
